0 0.000000000000000e+00 1.000000000000000e+00 -1.222610873609065e-21 -1.227839886648335e-22  6.130916450616339e-22 -4.998180181860072e-22  1.013229875053773e-23 -2.411027520264396e-22 -1.134680005772534e-21  2.750114806363881e-22 -4.433756970840285e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 
1110 1.110000000000000e+03 1.000000000000000e+00 1.477809536408702e-09 1.320707003435188e-07 1.102048381167225e-07 -1.553918763046195e-09 -1.216389658341384e-07 -1.205604633994896e-07 1.224870349835907e-09 1.218614429759538e-07 1.201611562977276e-07 -2.855754551372493e-07  6.525839079023656e-08  5.571485423327945e-08  6.525839079023656e-08 -4.086922305077976e-07  6.504897882320979e-10 5.571485423327945e-08 6.504897882320979e-10 1.110000000000001e-06 6.952777674943362e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 2.553784216751865e-06 
1120 1.120000000000000e+03 1.000000000000000e+00 1.471419355501326e-09 1.334665610398140e-07 1.114232620574378e-07 -1.543183598508343e-09 -1.229587315711103e-07 -1.218593272831576e-07 1.217365481203459e-09 1.231484570073574e-07 1.214873122156067e-07 -2.880972601019718e-07  6.596168872065309e-08  5.632031376932090e-08  6.596168872065309e-08 -4.125274110285847e-07  6.445648620998830e-10 5.632031376932090e-08 6.445648620998830e-10 1.120000000000001e-06 7.013704067026080e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 2.576162734483738e-06 
1130 1.130000000000000e+03 1.000000000000000e+00 1.465235158001277e-09 1.348469570839290e-07 1.126258861425156e-07 -1.532575120093716e-09 -1.242632614550967e-07 -1.231422418092786e-07 1.210087745885552e-09 1.244196695172471e-07 1.227980262970922e-07 -2.906233372158411e-07  6.665719098191790e-08  5.691798694420080e-08  6.665719098191790e-08 -4.163518338289403e-07  6.387138539842529e-10 5.691798694420080e-08 6.387138539842529e-10 1.130000000000001e-06 7.074738924902014e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 2.598581092153506e-06 
1140 1.140000000000000e+03 1.000000000000000e+00 1.459268101162365e-09 1.362118448335932e-07 1.138126488912653e-07 -1.522106389081399e-09 -1.255525062307759e-07 -1.244091492061913e-07 1.203048325956914e-09 1.256750358200554e-07 1.240932381296100e-07 -2.931536928412499e-07  6.734486922225616e-08  5.750784860861137e-08  6.734486922225616e-08 -4.201654671731894e-07  6.329433069320410e-10 5.750784860861137e-08 6.329433069320410e-10 1.140000000000002e-06 7.135882672918215e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 2.621039445625610e-06 
1150 1.150000000000000e+03 1.000000000000000e+00 1.453529418019025e-09 1.375611989985216e-07 1.149835083523495e-07 -1.511789304869704e-09 -1.268264362506047e-07 -1.256600112134367e-07 1.196258479462510e-09 1.269145295797414e-07 1.253729068325853e-07 -2.956883276005303e-07  6.802470484682622e-08  5.808988341590628e-08  6.802470484682622e-08 -4.239682932691554e-07  6.272591831523384e-10 5.808988341590628e-08 6.272591831523384e-10 1.150000000000001e-06 7.197135598226026e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 2.643537900371933e-06 
1160 1.160000000000000e+03 1.000000000000000e+00 1.448029271051025e-09 1.388950130296527e-07 1.161384413419338e-07 -1.501635749416672e-09 -1.280850395669889e-07 -1.268948083262556e-07 1.189728394398585e-09 1.281381431990089e-07 1.266370102959344e-07 -2.982272377431272e-07  6.869668864011826e-08  5.866408486816645e-08  6.869668864011826e-08 -4.277603065811683e-07  6.216674363766141e-10 5.866408486816645e-08 6.216674363766141e-10 1.160000000000002e-06 7.258497856130011e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 2.666076513436493e-06 
1170 1.170000000000000e+03 1.000000000000000e+00 1.442777444427458e-09 1.402132972140609e-07 1.172774422050023e-07 -1.491656896043324e-09 -1.293283213878587e-07 -1.281135385796143e-07 1.183467879870477e-09 1.293458859110890e-07 1.278855439434273e-07 -3.007704148119778e-07  6.936082015900905e-08  5.923045504243665e-08  6.936082015900905e-08 -4.315415136442652e-07  6.161736657372963e-10 5.923045504243665e-08 6.161736657372963e-10 1.170000000000002e-06 7.319969478774303e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 2.688655296625961e-06 
1180 1.180000000000000e+03 1.000000000000000e+00 1.437783400075411e-09 1.415160774565439e-07 1.184005216750096e-07 -1.481863175176347e-09 -1.305563029870242e-07 -1.293162163694520e-07 1.177486423330135e-09 1.305377825678739e-07 1.291185195869446e-07 -3.033178459197099e-07  7.001710714068401e-08  5.978900404917009e-08  7.001710714068401e-08 -4.353119323068107e-07  6.107830992109652e-10 5.978900404917009e-08 6.107830992109652e-10 1.180000000000002e-06 7.381550383190469e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 2.711274219465687e-06 
1190 1.190000000000000e+03 1.000000000000000e+00 1.433055757403808e-09 1.428033947975723e-07 1.195077058260717e-07 -1.472264810887041e-09 -1.317690201425215e-07 -1.305028714276615e-07 1.171792668732013e-09 1.317138731498701e-07 1.303359643851154e-07 -3.058695145709119e-07  7.066556499334285e-08  6.033974924740212e-08  7.066556499334285e-08 -4.390715904708384e-07  6.055008611042767e-10 6.033974924740212e-08 6.055008611042767e-10 1.190000000000002e-06 7.443240378612190e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 2.733933211886406e-06 
1200 1.200000000000000e+03 1.000000000000000e+00 1.428602654532317e-09 1.440753040204597e-07 1.205990350186829e-07 -1.462871481091682e-09 -1.329665224379508e-07 -1.316735477746557e-07 1.166394779293723e-09 1.328742113804995e-07 1.315379197834143e-07 -3.084254006082767e-07  7.130621626968426e-08  6.088271489898857e-08  7.130621626968426e-08 -4.428205257007610e-07  6.003318029218516e-10 6.088271489898857e-08 6.003318029218516e-10 1.200000000000001e-06 7.505039173920188e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 2.756632166958795e-06 
1210 1.210000000000000e+03 1.000000000000000e+00 1.424432539949335e-09 1.453318718876297e-07 1.216745629578477e-07 -1.453691524470190e-09 -1.341488731147495e-07 -1.328283027462327e-07 1.161301228574015e-09 1.340188629593171e-07 1.327244405747953e-07 -3.109854796933592e-07  7.193909018158002e-08  6.141793209321112e-08  7.193909018158002e-08 -4.465587853480593e-07  5.952801065422054e-10 6.141793209321112e-08 5.952801065422054e-10 1.210000000000002e-06 7.566946384240474e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 2.779370943317032e-06 
1220 1.220000000000000e+03 1.000000000000000e+00 1.420552172863885e-09 1.465731783464034e-07 1.227343558553077e-07 -1.444733972127514e-09 -1.353161462360963e-07 -1.339672061663783e-07 1.156518800250748e-09 1.351479067658833e-07 1.338955940632277e-07 -3.135497255487993e-07  7.256422218713819e-08  6.194543732777949e-08  7.256422218713819e-08 -4.502864239577608e-07  5.903502997524557e-10 6.194543732777949e-08 5.903502997524557e-10 1.220000000000002e-06 7.628961536819790e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 2.802149367316877e-06 
1230 1.230000000000000e+03 1.000000000000000e+00 1.416968580215267e-09 1.477993128709122e-07 1.237784907093781e-07 -1.436006610365897e-09 -1.364684269233593e-07 -1.350903386268061e-07 1.152054547265324e-09 1.362614312042126e-07 1.350514583431405e-07 -3.161181085002732e-07  7.318165313027340e-08  6.246527262832196e-08  7.318165313027340e-08 -4.540035040038490e-07  5.855462887032192e-10 6.246527262832196e-08 5.855462887032192e-10 1.230000000000002e-06 7.691084083111061e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 2.824967237474702e-06 
1240 1.240000000000000e+03 1.000000000000000e+00 1.413688203182377e-09 1.490103748992250e-07 1.248070548513426e-07 -1.427516862255233e-09 -1.376058100451803e-07 -1.361977910463380e-07 1.147914935061138e-09 1.373595346404651e-07 1.361921218419953e-07 -3.186905964626382e-07  7.379142901848509e-08  6.297748489320218e-08  7.379142901848509e-08 -4.577100947110021e-07  5.808717970635242e-10 6.297748489320218e-08 5.808717970635242e-10 1.240000000000002e-06 7.753313401986426e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 2.847824325647656e-06 
1250 1.250000000000000e+03 1.000000000000000e+00 1.410716867798761e-09 1.502064747035919e-07 1.258201468056665e-07 -1.419271826857697e-09 -1.387284010547724e-07 -1.372896654954513e-07 1.144105814893078e-09 1.384423262693955e-07 1.373176841869707e-07 -3.212671547179789e-07  7.439360143836735e-08  6.348212631028005e-08  7.439360143836735e-08 -4.614062726405513e-07  5.763303869720645e-10 6.348212631028005e-08 5.763303869720645e-10 1.250000000000002e-06 7.815648793649527e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 2.870720374797620e-06 
1260 1.260000000000000e+03 1.000000000000000e+00 1.408059954762369e-09 1.513877302345920e-07 1.268178732451425e-07 -1.411278147641760e-09 -1.398363131081529e-07 -1.383660721787262e-07 1.140632591851004e-09 1.395099229634468e-07 1.384282531533890e-07 -3.238477466307540e-07  7.498822604347535e-08  6.397925291849707e-08  7.498822604347535e-08 -4.650921196936704e-07  5.719253923603144e-10 6.397925291849707e-08 5.719253923603144e-10 1.260000000000001e-06 7.878089501070206e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 2.893655106864260e-06 
1270 1.270000000000000e+03 1.000000000000000e+00 1.405722516199879e-09 1.525542674321988e-07 1.278003494031214e-07 -1.403541913959928e-09 -1.409296675971554e-07 -1.394271298404290e-07 1.137500342538108e-09 1.405624495807187e-07 1.395239450809515e-07 -3.264323334103234e-07  7.557536275911968e-08  6.446892487283005e-08  7.557536275911968e-08 -4.687677235236800e-07  5.676598701448357e-10 6.446892487283005e-08 5.676598701448357e-10 1.270000000000002e-06 7.940634707060811e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 2.916628221691150e-06 
1280 1.280000000000000e+03 1.000000000000000e+00 1.403709266402068e-09 1.537062185692623e-07 1.287676974188024e-07 -1.396068686831602e-09 -1.420085924853168e-07 -1.404729640823444e-07 1.134713806495526e-09 1.416000373092581e-07 1.406048832189092e-07 -3.290208746001135e-07  7.615507494121555e-08  6.495120561264923e-08  7.615507494121555e-08 -4.724331763518336e-07  5.635366134568340e-10 6.495120561264923e-08 5.635366134568340e-10 1.280000000000002e-06 8.003283545899973e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 2.939639401295219e-06 
1290 1.290000000000000e+03 1.000000000000000e+00 1.402023934885622e-09 1.548437230331389e-07 1.297200463847212e-07 -1.388864193333339e-09 -1.430732217093554e-07 -1.415037074500800e-07 1.132276737806637e-09 1.426228244463269e-07 1.416711977744676e-07 -3.316133287105181e-07  7.672742941990298e-08  6.542616156126420e-08  7.672742941990298e-08 -4.760885743547603e-07  5.595584981234473e-10 6.542616156126420e-08 5.595584981234473e-10 1.290000000000002e-06 8.066035102992597e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 2.962688309741879e-06 
1300 1.300000000000000e+03 1.000000000000000e+00 1.400670594281795e-09 1.559669252196747e-07 1.306575315772928e-07 -1.381933008696405e-09 -1.441236957327899e-07 -1.425194986497858e-07 1.130193233559175e-09 1.436309542977505e-07 1.427230251385074e-07 -3.342096521155504e-07  7.729249610548938e-08  6.589386240542628e-08  7.729249610548938e-08 -4.797340184426234e-07  5.557278239823290e-10 6.589386240542628e-08 5.557278239823290e-10 1.300000000000002e-06 8.128888420308519e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 2.985774595142657e-06 
1310 1.310000000000000e+03 1.000000000000000e+00 1.399652566884480e-09 1.570759745453989e-07 1.315802938414512e-07 -1.375279209282164e-09 -1.451601598414028e-07 -1.435204819030706e-07 1.128467111481072e-09 1.446245756569402e-07 1.437605072745167e-07 -3.368098003235051e-07  7.785034766805858e-08  6.635438047646644e-08  7.785034766805858e-08 -4.833696127317936e-07  5.520468769347537e-10 6.635438047646644e-08 5.520468769347537e-10 1.310000000000002e-06 8.191842500674735e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.008897891231753e-06 
1320 1.320000000000000e+03 1.000000000000000e+00 1.398973202206132e-09 1.581710255568086e-07 1.324884789902542e-07 -1.368907052491928e-09 -1.461827643202637e-07 -1.445068063765359e-07 1.127101261856138e-09 1.456038414886692e-07 1.447837911180540e-07 -3.394137273735576e-07  7.840105925215856e-08  6.680779012605551e-08  7.840105925215856e-08 -4.869954648960287e-07  5.485175560666395e-10 6.680779012605551e-08 5.485175560666395e-10 1.320000000000002e-06 8.254896311993672e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.032057818915427e-06 
1330 1.330000000000000e+03 1.000000000000000e+00 1.398635246674647e-09 1.592522367479560e-07 1.333822372865998e-07 -1.362820322925442e-09 -1.471916633038240e-07 -1.454786256545041e-07 1.126098323468359e-09 1.465689090542145e-07 1.457930280571468e-07 -3.420213866167522e-07  7.894470821251551e-08  6.725416780503443e-08  7.894470821251551e-08 -4.906116851672521e-07  5.451416998551501e-10 6.725416780503443e-08 5.451416998551501e-10 1.330000000000003e-06 8.318048790892939e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.055253987612567e-06 
1340 1.340000000000000e+03 1.000000000000000e+00 1.398640821426964e-09 1.603197702212842e-07 1.342617229066408e-07 -1.357022523328310e-09 -1.481870142169737e-07 -1.464360972090769e-07 1.125460441172186e-09 1.475199393521381e-07 1.467883733955430e-07 -3.446327308938650e-07  7.948137384897818e-08  6.769359167390683e-08  7.948137384897818e-08 -4.942183859322670e-07  5.419210715305759e-10 6.769359167390683e-08 5.419210715305759e-10 1.340000000000002e-06 8.381298846495532e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.078485996639505e-06 
1350 1.350000000000000e+03 1.000000000000000e+00 1.398991914478224e-09 1.613737909816769e-07 1.351270935096704e-07 -1.351516626359015e-09 -1.491689778388697e-07 -1.473793819406171e-07 1.125189627940421e-09 1.484570962804303e-07 1.477699859243892e-07 -3.472477121674483e-07  8.001113717765913e-08  6.812614156880576e-08  8.001113717765913e-08 -4.978156819207974e-07  5.388571699066261e-10 6.812614156880576e-08 5.388571699066261e-10 1.350000000000003e-06 8.444645363428429e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.101753436315082e-06 
1360 1.360000000000000e+03 1.000000000000000e+00 1.399690346194004e-09 1.624144669114449e-07 1.359785098427735e-07 -1.346305420898674e-09 -1.501377178705828e-07 -1.483086438089533e-07 1.125287727501092e-09 1.493805466111522e-07 1.487380275243867e-07 -3.498662816717332e-07  8.053408074527334e-08  6.855189878513767e-08  8.053408074527334e-08 -5.014036898885113e-07  5.359514010994186e-10 6.855189878513767e-08 5.359514010994186e-10 1.360000000000002e-06 8.508087204617119e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.125055888987088e-06 
1370 1.370000000000000e+03 1.000000000000000e+00 1.400606882613937e-09 1.634415373781814e-07 1.368158352314803e-07 -1.341260630070844e-09 -1.510929695421909e-07 -1.492237493200357e-07 1.125625530301299e-09 1.502900285977862e-07 1.496923626595756e-07 -3.524886079461085e-07  8.105013837405551e-08  6.897073038089114e-08  8.105013837405551e-08 -5.049821843709145e-07  5.331396388752024e-10 6.897073038089114e-08 5.331396388752024e-10 1.370000000000002e-06 8.571625322086669e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.148393704338300e-06 
1380 1.380000000000000e+03 1.000000000000000e+00 1.401567575705758e-09 1.644546091195524e-07 1.376388450850986e-07 -1.336209311113721e-09 -1.520343354584492e-07 -1.501244770108202e-07 1.126029472153348e-09 1.511851482183705e-07 1.506327678827407e-07 -3.551149297382987e-07  8.155919990421959e-08  6.938243727862630e-08  8.155919990421959e-08 -5.085508327724549e-07  5.303356037751426e-10 6.938243727862630e-08 5.303356037751426e-10 1.380000000000002e-06 8.635261285364098e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.171767458862534e-06 
1390 1.390000000000000e+03 1.000000000000000e+00 1.402877881504236e-09 1.654548653089364e-07 1.384484120698122e-07 -1.331457731419961e-09 -1.529629948829858e-07 -1.510117026458677e-07 1.126804799153136e-09 1.520670872949271e-07 1.515601170014800e-07 -3.577446881880658e-07  8.206170378875845e-08  6.978760843448299e-08  8.206170378875845e-08 -5.121105609525571e-07  5.276923245296562e-10 6.978760843448299e-08 5.276923245296562e-10 1.390000000000002e-06 8.698988956692744e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.195174898136186e-06 
1400 1.400000000000000e+03 1.000000000000000e+00 1.404537894365217e-09 1.664424793097707e-07 1.392447045096115e-07 -1.327006745506340e-09 -1.538791173787366e-07 -1.518855975895284e-07 1.127952001624687e-09 1.529360184422834e-07 1.524745794843685e-07 -3.603778340551671e-07  8.255773628213242e-08  7.018632825561841e-08  8.255773628213242e-08 -5.156614893282703e-07  5.252104263774764e-10 7.018632825561841e-08 5.252104263774764e-10 1.400000000000002e-06 8.762807145699716e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.218615584930334e-06 
1410 1.410000000000000e+03 1.000000000000000e+00 1.406548190297528e-09 1.674176283059084e-07 1.400278931956161e-07 -1.322858578486956e-09 -1.547828754633131e-07 -1.527463356500451e-07 1.129471248726247e-09 1.537921172869519e-07 1.533763272730119e-07 -3.630143169005283e-07  8.304738486371094e-08  7.057868222217152e-08  8.304738486371094e-08 -5.192037405541402e-07  5.228908184533989e-10 7.057868222217152e-08 5.228908184533989e-10 1.410000000000002e-06 8.826714644641183e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.242089075635634e-06 
1420 1.420000000000000e+03 1.000000000000000e+00 1.408909222748575e-09 1.683804881196242e-07 1.407981491413097e-07 -1.319013908317578e-09 -1.556744417561602e-07 -1.535940908192293e-07 1.131362953852740e-09 1.546355584586429e-07 1.542655325334087e-07 -3.656540863425622e-07  8.353073710565356e-08  7.096475604758158e-08  8.353073710565356e-08 -5.227374373214722e-07  5.207338197067932e-10 7.096475604758158e-08 5.207338197067932e-10 1.420000000000002e-06 8.890710244197141e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.265594926063811e-06 
1430 1.430000000000000e+03 1.000000000000000e+00 1.411621238922978e-09 1.693312348435311e-07 1.415556439965844e-07 -1.315473091321335e-09 -1.565539893104943e-07 -1.544290376772479e-07 1.133627387795227e-09 1.554665169174309e-07 1.551423680715687e-07 -3.682970920203215e-07  8.400788087610511e-08  7.134463569219016e-08  8.400788087610511e-08 -5.262627025697399e-07  5.187396200914946e-10 7.134463569219016e-08 5.187396200914946e-10 1.430000000000002e-06 8.954792730552058e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.289132690375358e-06 
1440 1.440000000000000e+03 1.000000000000000e+00 1.414683196336466e-09 1.702700453460568e-07 1.423005497024590e-07 -1.312237026741591e-09 -1.574216901849970e-07 -1.552513510331398e-07 1.136263532116345e-09 1.562851683956505e-07 1.560070069886574e-07 -3.709432847769523e-07  8.447890415965784e-08  7.171840661728803e-08  8.447890415965784e-08 -5.297796581582871e-07  5.169086812553751e-10 7.171840661728803e-08 5.169086812553751e-10 1.440000000000002e-06 9.018960887817180e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.312701921969270e-06 
1450 1.450000000000000e+03 1.000000000000000e+00 1.418094648456497e-09 1.711970963114745e-07 1.430330384713434e-07 -1.309306166747234e-09 -1.582777173065092e-07 -1.560612059580392e-07 1.139270962902794e-09 1.570916884392228e-07 1.568596226580515e-07 -3.735926147807079e-07  8.494389507236385e-08  7.208615471712340e-08  8.494389507236385e-08 -5.332884267356749e-07  5.152412405917796e-10 7.208615471712340e-08 5.152412405917796e-10 1.450000000000002e-06 9.083213498191694e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.336302173542233e-06 
1460 1.460000000000000e+03 1.000000000000000e+00 1.421854868935975e-09 1.721125638547906e-07 1.437532823793463e-07 -1.306680595440127e-09 -1.591222431916034e-07 -1.568587773160541e-07 1.142648978336145e-09 1.578862520208829e-07 1.577003883226644e-07 -3.762450325174907e-07  8.540294162967542e-08  7.244796567884158e-08  8.540294162967542e-08 -5.367891305780314e-07  5.137373524143399e-10 7.244796567884158e-08 5.137373524143399e-10 1.460000000000002e-06 9.147549344791194e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.359932998127532e-06 
1470 1.470000000000000e+03 1.000000000000000e+00 1.425962663116943e-09 1.730166232631942e-07 1.444614532743009e-07 -1.304359840173039e-09 -1.599554396638656e-07 -1.576442396965990e-07 1.146396822407376e-09 1.586690336960523e-07 1.585294770007438e-07 -3.789004890066667e-07  8.585613171151081e-08  7.280392504835448e-08  8.585613171151081e-08 -5.402818913336505e-07  5.123969997266121e-10 7.280392504835448e-08 5.123969997266121e-10 1.470000000000002e-06 9.211967212309347e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.383593949338086e-06 
1480 1.480000000000000e+03 1.000000000000000e+00 1.430417318620444e-09 1.739094491523685e-07 1.451577225683135e-07 -1.302343214174077e-09 -1.607774785961122e-07 -1.584177672290362e-07 1.150513783138343e-09 1.594402069077198e-07 1.593470612774914e-07 -3.815589349109064e-07  8.630355296909740e-08  7.315411817572626e-08  8.630355296909740e-08 -5.437668308256403e-07  5.112198393417759e-10 7.315411817572626e-08 5.112198393417759e-10 1.480000000000002e-06 9.276465888481607e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.407284581904078e-06 
1490 1.490000000000000e+03 1.000000000000000e+00 1.435217510124793e-09 1.747912163995480e-07 1.458422612864536e-07 -1.300630749713625e-09 -1.615885308612840e-07 -1.591795335851543e-07 1.154998310352045e-09 1.601999451350861e-07 1.601533133511549e-07 -3.842203216180397e-07  8.674529282491737e-08  7.349862979840312e-08  8.674529282491737e-08 -5.472440699894497e-07  5.102057749658700e-10 7.349862979840312e-08 5.102057749658700e-10 1.490000000000002e-06 9.341044163761453e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.431004451554026e-06 
1500 1.500000000000000e+03 1.000000000000000e+00 1.440361822011013e-09 1.756620977424424e-07 1.465152390298526e-07 -1.299221796314211e-09 -1.623887658230713e-07 -1.599297109749458e-07 1.159849011682222e-09 1.609484199609224e-07 1.609484040010565e-07 -3.868846010176820e-07  8.718143797306428e-08  7.383754402076773e-08  8.718143797306428e-08 -5.507137286627656e-07  5.093544929883075e-10 7.383754402076773e-08 5.093544929883075e-10 1.500000000000002e-06 9.405700838569106e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.454753117677280e-06 
1510 1.510000000000000e+03 1.000000000000000e+00 1.445848696915814e-09 1.765222651801268e-07 1.471768248533496e-07 -1.298115539271936e-09 -1.631783521597253e-07 -1.606684710314191e-07 1.165064353557819e-09 1.616858022273226e-07 1.617325034628052e-07 -3.895517252988701e-07  8.761207482042758e-08  7.417094460345402e-08  8.761207482042758e-08 -5.541759261555124e-07  5.086655979517059e-10 7.417094460345402e-08 5.086655979517059e-10 1.510000000000002e-06 9.470434717143917e-23 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 3.478530141065969e-06 
